ANNO,CODICE_ATENEO,NOME_ATENEO,CITTA ,LATITUDINE (°) ,LATITUDINE (') ,LATITUDINE ('') ,LONGITUDINE (°) ,LONGITUDINE ('),LONGITUDINE (''),Sesso,LAUREATI
2016,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,M,536
2016,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,M,463
2016,7801,Calabria,Rende,39,20,0,16,10,56,M,1651
2016,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,M,1886
2016,7501,Salento,Lecce,40,21,10,18,10,27,M,1081
2016,6307,Napoli Pegaso,Napoli ,40,51,14,14,15,2,M,2676
2016,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,M,1346
2016,7201,Bari,Bari,41,7,45,16,52,11,M,2654
2016,7101,Foggia,Foggia,41,27,54,15,32,42,M,530
2016,7001,Molise,Campobasso,41,33,36,14,39,37,M,416
2016,6902,Torrevecchia Teatina - Leonardo da Vinci,Torino ,45,3,58,7,40,56,M,20
2016,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,M,1600
2016,6701,Teramo,Teramo,42,39,30,13,42,26,M,420
2016,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,M,1467
2016,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,M,7333
2016,7601,Basilicata,Potenza,40,38,20,15,48,12,M,372
2016,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,M,6683
2016,2101,Bolzano,Bolzano,46,29,56,11,21,15,M,158
2016,1801,Pavia,Pavia,45,11,13,9,9,17,M,1878
2016,1701,Brescia,Brescia,45,32,27,10,13,14,M,1277
2016,1601,Bergamo,Bergamo,45,42,1,9,40,8,M,1049
2016,1510,Rozzano (MI) Humanitas University,Rozzano ,45,22,37,9,8,47,M,3
2016,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,M,2414
2016,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,M,167
2016,1505,Milano IULM,Milano ,45,27,57,9,11,24,M,325
2016,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,M,359
2016,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,M,2354
2016,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,M,1554
2016,1501,Milano,Milano,45,27,57,9,11,24,M,4445
2016,1301,Novedrate e-Campus,Napoli ,40,51,14,14,15,2,M,421
2016,1202,Insubria,Como,45,48,25,9,5,17,M,626
2016,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,M,395
2016,1001,Genova,Genova,44,24,17,8,56,8,M,2572
2016,701,Aosta,Aosta,45,44,18,7,19,14,M,44
2016,401,Bra - Scienze Gastronomiche,Bra,44,41,55,7,51,23,M,25
2016,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,M,657
2016,102,Torino Politecnico,Torino ,45,3,58,7,40,56,M,4396
2016,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,M,3197
2016,4101,Urbino,Urbino,43,43,36,12,38,11,M,868
2016,5601,Tuscia,Viterbo,42,25,5,12,6,24,M,639
2016,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,M,69
2016,5401,Perugia,Perugia,43,6,49,12,23,23,M,1847
2016,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,M,41
2016,5201,Siena,Siena,43,19,11,11,19,59,M,1149
2016,5001,Pisa,Pisa,43,42,51,10,24,1,M,3338
2016,4804,Firenze IUL,Firenze,43,46,28,11,15,29,M,1
2016,4801,Firenze,Firenze,43,46,28,11,15,29,M,3255
2016,4302,Camerino,Camerino,43,8,13,13,4,9,M,522
2016,2201,Trento,Trento,46,4,7,11,7,22,M,1773
2016,4201,Marche,Ancona,43,37,15,13,30,51,M,1557
2016,2301,Verona,Verona,45,26,40,10,59,56,M,1433
2016,3801,Ferrara,Ferrara,44,50,31,11,37,0,M,1217
2016,3701,Bologna,Bologna,44,29,44,11,20,48,M,7112
2016,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,M,1780
2016,3401,Parma,Parma,44,48,6,10,19,44,M,1945
2016,3201,Trieste,Trieste,45,38,58,13,46,20,M,1266
2016,3001,Udine,Udine,46,3,57,13,14,15,M,1397
2016,2801,Padova,Padova,45,24,33,11,52,23,M,5308
2016,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,M,632
2016,9201,Cagliari,Cagliari,39,13,7,9,7,4,M,1478
2016,4301,Macerata,Macerata,43,18,6,13,27,6,M,439
2016,5813,Roma UNINETTUNO,Roma ,41,54,27,12,29,24,F,250
2016,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,F,1319
2016,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,F,1309
2016,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,F,1087
2016,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,F,7238
2016,6202,Benevento - Giustino Fortunato,Potenza,40,38,20,15,48,12,F,77
2016,6201,Sannio,Benevento ,41,7,55,14,46,40,F,465
2016,6001,Cassino,Cassino,41,29,38,13,49,44,F,853
2016,5817,Roma - Link Campus,Reggio ,43,41,1,11,32,10,F,89
2016,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,F,3023
2016,5815,Roma UNICUSANO,Roma ,41,54,27,12,29,24,F,1030
2016,6501,Salerno,Salerno,40,40,52,14,45,40,F,3078
2016,5812,Roma Europea,Roma ,41,54,27,12,29,24,F,118
2016,5811,Roma UNITELMA,Roma ,41,54,27,12,29,24,F,153
2016,5810,Roma Marconi,Roma ,41,54,27,12,29,24,F,710
2016,5809,Roma UNINT,Roma ,41,54,27,12,29,24,F,304
2016,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,F,296
2016,5807,Roma Tre,Roma ,41,54,27,12,29,24,F,3740
2016,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,F,181
2016,5805,Roma LUISS,Roma ,41,54,27,12,29,24,F,1155
2016,101,Torino,Torino,45,3,58,7,40,56,F,7594
2016,5816,Roma San Raffaele,Roma ,41,54,27,12,29,24,F,99
2016,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,F,102
2016,9001,Sassari,Sassari,40,43,45,8,33,38,F,1274
2016,8701,Catania,Catania,37,30,21,15,5,15,F,3984
2016,8601,Enna - KORE,Enna ,37,34,4,14,16,33,F,699
2016,8301,Messina,Messina,38,11,36,15,33,14,F,2892
2016,8201,Palermo,Palermo,38,7,0,13,21,43,F,4695
2016,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,F,185
2016,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,F,437
2016,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,F,788
2016,7801,Calabria,Rende,39,20,0,16,10,56,F,2745
2016,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,F,2844
2016,7501,Salento,Lecce,40,21,10,18,10,27,F,2234
2016,6307,Napoli Pegaso,Napoli ,40,51,14,14,15,2,F,1498
2016,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,F,711
2016,7201,Bari,Bari,41,7,45,16,52,11,F,4869
2016,7101,Foggia,Foggia,41,27,54,15,32,42,F,990
2016,7001,Molise,Campobasso,41,33,36,14,39,37,F,663
2016,6902,Torrevecchia Teatina - Leonardo da Vinci,Torino ,45,3,58,7,40,56,F,17
2016,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,F,3599
2016,6701,Teramo,Teramo,42,39,30,13,42,26,F,540
2016,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,F,2257
2016,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,F,10827
2016,7601,Basilicata,Potenza,40,38,20,15,48,12,F,469
2016,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,F,3824
2016,2101,Bolzano,Bolzano,46,29,56,11,21,15,F,365
2016,1801,Pavia,Pavia,45,11,13,9,9,17,F,2478
2016,1701,Brescia,Brescia,45,32,27,10,13,14,F,1231
2016,1601,Bergamo,Bergamo,45,42,1,9,40,8,F,1956
2016,1510,Rozzano (MI) Humanitas University,Rozzano ,45,22,37,9,8,47,F,4
2016,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,F,4262
2016,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,F,327
2016,1505,Milano IULM,Milano ,45,27,57,9,11,24,F,785
2016,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,F,931
2016,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,F,2260
2016,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,F,3229
2016,1501,Milano,Milano,45,27,57,9,11,24,F,7033
2016,1301,Novedrate e-Campus,Napoli ,40,51,14,14,15,2,F,478
2016,1202,Insubria,Como,45,48,25,9,5,17,F,868
2016,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,F,220
2016,1001,Genova,Genova,44,24,17,8,56,8,F,3392
2016,701,Aosta,Aosta,45,44,18,7,19,14,F,145
2016,401,Bra - Scienze Gastronomiche,Bra,44,41,55,7,51,23,F,49
2016,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,F,1118
2016,102,Torino Politecnico,Torino ,45,3,58,7,40,56,F,1917
2016,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,F,6133
2016,4101,Urbino,Urbino,43,43,36,12,38,11,F,1644
2016,5601,Tuscia,Viterbo,42,25,5,12,6,24,F,597
2016,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,F,156
2016,5401,Perugia,Perugia,43,6,49,12,23,23,F,2616
2016,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,F,255
2016,5201,Siena,Siena,43,19,11,11,19,59,F,1746
2016,5001,Pisa,Pisa,43,42,51,10,24,1,F,3607
2016,4804,Firenze IUL,Firenze,43,46,28,11,15,29,F,3
2016,4801,Firenze,Firenze,43,46,28,11,15,29,F,4972
2016,4302,Camerino,Camerino,43,8,13,13,4,9,F,556
2016,2201,Trento,Trento,46,4,7,11,7,22,F,1803
2016,4201,Marche,Ancona,43,37,15,13,30,51,F,1403
2016,2301,Verona,Verona,45,26,40,10,59,56,F,2929
2016,3801,Ferrara,Ferrara,44,50,31,11,37,0,F,1629
2016,3701,Bologna,Bologna,44,29,44,11,20,48,F,10028
2016,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,F,2271
2016,3401,Parma,Parma,44,48,6,10,19,44,F,2590
2016,3201,Trieste,Trieste,45,38,58,13,46,20,F,1852
2016,3001,Udine,Udine,46,3,57,13,14,15,F,1624
2016,2801,Padova,Padova,45,24,33,11,52,23,F,6943
2016,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,F,682
2016,9201,Cagliari,Cagliari,39,13,7,9,7,4,F,2423
2016,4301,Macerata,Macerata,43,18,6,13,27,6,F,1300
2017,101,Torino,Torino,45,3,58,7,40,56,F,7717
2017,101,Torino,Torino,45,3,58,7,40,56,M,4656
2017,102,Torino Politecnico,Torino ,45,3,58,7,40,56,F,2073
2017,102,Torino Politecnico,Torino ,45,3,58,7,40,56,M,4600
2017,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,F,1165
2017,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,M,659
2017,401,Bra - Scienze Gastronomiche,Bra,44,41,55,7,51,23,F,53
2017,401,Bra - Scienze Gastronomiche,Bra,44,41,55,7,51,23,M,52
2017,701,Aosta,Aosta,45,44,18,7,19,14,F,187
2017,701,Aosta,Aosta,45,44,18,7,19,14,M,69
2017,1001,Genova,Genova,44,24,17,8,56,8,F,3309
2017,1001,Genova,Genova,44,24,17,8,56,8,M,2461
2017,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,F,222
2017,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,M,371
2017,1202,Insubria,Como,45,48,25,9,5,17,F,977
2017,1202,Insubria,Como,45,48,25,9,5,17,M,650
2017,1301,Novedrate e-Campus,Napoli ,40,51,14,14,15,2,F,859
2017,1301,Novedrate e-Campus,Napoli ,40,51,14,14,15,2,M,817
2017,1501,Milano,Milano,45,27,57,9,11,24,F,7114
2017,1501,Milano,Milano,45,27,57,9,11,24,M,4321
2017,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,F,4036
2017,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,M,7004
2017,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,F,2179
2017,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,M,2321
2017,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,F,6565
2017,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,M,3395
2017,1505,Milano IULM,Milano ,45,27,57,9,11,24,F,955
2017,1505,Milano IULM,Milano ,45,27,57,9,11,24,M,307
2017,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,F,334
2017,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,M,195
2017,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,F,4274
2017,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,M,2404
2017,1510,Rozzano (MI) Humanitas University,Rozzano ,45,22,37,9,8,47,F,12
2017,1510,Rozzano (MI) Humanitas University,Rozzano ,45,22,37,9,8,47,M,3
2017,1601,Bergamo,Bergamo,45,42,1,9,40,8,F,2110
2017,1601,Bergamo,Bergamo,45,42,1,9,40,8,M,1047
2017,1701,Brescia,Brescia,45,32,27,10,13,14,F,1271
2017,1701,Brescia,Brescia,45,32,27,10,13,14,M,1361
2017,1801,Pavia,Pavia,45,11,13,9,9,17,F,2524
2017,1801,Pavia,Pavia,45,11,13,9,9,17,M,1893
2017,2101,Bolzano,Bolzano,46,29,56,11,21,15,F,431
2017,2101,Bolzano,Bolzano,46,29,56,11,21,15,M,177
2017,2201,Trento,Trento,46,4,7,11,7,22,F,1838
2017,2201,Trento,Trento,46,4,7,11,7,22,M,1689
2017,2301,Verona,Verona,45,26,40,10,59,56,F,3202
2017,2301,Verona,Verona,45,26,40,10,59,56,M,1609
2017,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,F,3199
2017,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,M,1530
2017,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,F,703
2017,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,M,592
2017,2801,Padova,Padova,45,24,33,11,52,23,F,7207
2017,2801,Padova,Padova,45,24,33,11,52,23,M,5481
2017,3001,Udine,Udine,46,3,57,13,14,15,F,1579
2017,3001,Udine,Udine,46,3,57,13,14,15,M,1248
2017,3201,Trieste,Trieste,45,38,58,13,46,20,F,1674
2017,3201,Trieste,Trieste,45,38,58,13,46,20,M,1164
2017,3401,Parma,Parma,44,48,6,10,19,44,F,2608
2017,3401,Parma,Parma,44,48,6,10,19,44,M,1976
2017,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,F,2442
2017,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,M,1780
2017,3701,Bologna,Bologna,44,29,44,11,20,48,F,10299
2017,3701,Bologna,Bologna,44,29,44,11,20,48,M,7607
2017,3801,Ferrara,Ferrara,44,50,31,11,37,0,F,1692
2017,3801,Ferrara,Ferrara,44,50,31,11,37,0,M,1283
2017,4101,Urbino,Urbino,43,43,36,12,38,11,F,1558
2017,4101,Urbino,Urbino,43,43,36,12,38,11,M,827
2017,4201,Marche,Ancona,43,37,15,13,30,51,F,1429
2017,4201,Marche,Ancona,43,37,15,13,30,51,M,1548
2017,4301,Macerata,Macerata,43,18,6,13,27,6,F,1493
2017,4301,Macerata,Macerata,43,18,6,13,27,6,M,479
2017,4302,Camerino,Camerino,43,8,13,13,4,9,F,524
2017,4302,Camerino,Camerino,43,8,13,13,4,9,M,496
2017,4801,Firenze,Firenze,43,46,28,11,15,29,F,4747
2017,4801,Firenze,Firenze,43,46,28,11,15,29,M,3139
2017,4804,Firenze IUL,Firenze,43,46,28,11,15,29,F,21
2017,5001,Pisa,Pisa,43,42,51,10,24,1,F,3659
2017,5001,Pisa,Pisa,43,42,51,10,24,1,M,3383
2017,5201,Siena,Siena,43,19,11,11,19,59,F,1614
2017,5201,Siena,Siena,43,19,11,11,19,59,M,1161
2017,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,F,256
2017,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,M,43
2017,5401,Perugia,Perugia,43,6,49,12,23,23,F,2404
2017,5401,Perugia,Perugia,43,6,49,12,23,23,M,1761
2017,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,F,138
2017,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,M,79
2017,5601,Tuscia,Viterbo,42,25,5,12,6,24,F,592
2017,5601,Tuscia,Viterbo,42,25,5,12,6,24,M,737
2017,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,F,10986
2017,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,M,7406
2017,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,F,3039
2017,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,M,2886
2017,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,F,928
2017,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,M,345
2017,5805,Roma LUISS,Roma ,41,54,27,12,29,24,F,1114
2017,5805,Roma LUISS,Roma ,41,54,27,12,29,24,M,1279
2017,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,F,167
2017,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,M,343
2017,5807,Roma Tre,Roma ,41,54,27,12,29,24,F,3886
2017,5807,Roma Tre,Roma ,41,54,27,12,29,24,M,2440
2017,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,F,258
2017,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,M,148
2017,5809,Roma UNINT,Roma ,41,54,27,12,29,24,F,353
2017,5809,Roma UNINT,Roma ,41,54,27,12,29,24,M,90
2017,5810,Roma Marconi,Roma ,41,54,27,12,29,24,F,694
2017,5810,Roma Marconi,Roma ,41,54,27,12,29,24,M,765
2017,5811,Roma UNITELMA,Roma ,41,54,27,12,29,24,F,133
2017,5811,Roma UNITELMA,Roma ,41,54,27,12,29,24,M,176
2017,5812,Roma Europea,Roma ,41,54,27,12,29,24,F,144
2017,5812,Roma Europea,Roma ,41,54,27,12,29,24,M,71
2017,5813,Roma UNINETTUNO,Roma ,41,54,27,12,29,24,F,182
2017,5813,Roma UNINETTUNO,Roma ,41,54,27,12,29,24,M,299
2017,5815,Roma UNICUSANO,Roma ,41,54,27,12,29,24,F,1410
2017,5815,Roma UNICUSANO,Roma ,41,54,27,12,29,24,M,1807
2017,5816,Roma San Raffaele,Roma ,41,54,27,12,29,24,F,140
2017,5816,Roma San Raffaele,Roma ,41,54,27,12,29,24,M,192
2017,5817,Roma - Link Campus,Reggio ,43,41,1,11,32,10,F,147
2017,5817,Roma - Link Campus,Reggio ,43,41,1,11,32,10,M,291
2017,6001,Cassino,Cassino,41,29,38,13,49,44,F,721
2017,6001,Cassino,Cassino,41,29,38,13,49,44,M,558
2017,6201,Sannio,Benevento ,41,7,55,14,46,40,F,464
2017,6201,Sannio,Benevento ,41,7,55,14,46,40,M,397
2017,6202,Benevento - Giustino Fortunato,Potenza,40,38,20,15,48,12,F,92
2017,6202,Benevento - Giustino Fortunato,Potenza,40,38,20,15,48,12,M,148
2017,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,F,7274
2017,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,M,5593
2017,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,F,1010
2017,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,M,1258
2017,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,F,1534
2017,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,M,341
2017,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,F,1530
2017,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,M,224
2017,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,F,2846
2017,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,M,1856
2017,6307,Napoli Pegaso,Napoli ,40,51,14,14,15,2,F,2163
2017,6307,Napoli Pegaso,Napoli ,40,51,14,14,15,2,M,3321
2017,6501,Salerno,Salerno,40,40,52,14,45,40,F,3199
2017,6501,Salerno,Salerno,40,40,52,14,45,40,M,2018
2017,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,F,2018
2017,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,M,1444
2017,6701,Teramo,Teramo,42,39,30,13,42,26,F,595
2017,6701,Teramo,Teramo,42,39,30,13,42,26,M,420
2017,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,F,3391
2017,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,M,1580
2017,6902,Torrevecchia Teatina - Leonardo da Vinci,Torino ,45,3,58,7,40,56,F,16
2017,6902,Torrevecchia Teatina - Leonardo da Vinci,Torino ,45,3,58,7,40,56,M,12
2017,7001,Molise,Campobasso,41,33,36,14,39,37,F,634
2017,7001,Molise,Campobasso,41,33,36,14,39,37,M,422
2017,7101,Foggia,Foggia,41,27,54,15,32,42,F,969
2017,7101,Foggia,Foggia,41,27,54,15,32,42,M,541
2017,7201,Bari,Bari,41,7,45,16,52,11,F,4909
2017,7201,Bari,Bari,41,7,45,16,52,11,M,2642
2017,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,F,663
2017,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,M,1292
2017,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,F,104
2017,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,M,160
2017,7501,Salento,Lecce,40,21,10,18,10,27,F,2094
2017,7501,Salento,Lecce,40,21,10,18,10,27,M,1025
2017,7601,Basilicata,Potenza,40,38,20,15,48,12,F,495
2017,7601,Basilicata,Potenza,40,38,20,15,48,12,M,372
2017,7801,Calabria,Rende,39,20,0,16,10,56,F,2689
2017,7801,Calabria,Rende,39,20,0,16,10,56,M,1792
2017,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,F,946
2017,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,M,603
2017,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,F,441
2017,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,M,487
2017,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,F,177
2017,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,M,41
2017,8201,Palermo,Palermo,38,7,0,13,21,43,F,4418
2017,8201,Palermo,Palermo,38,7,0,13,21,43,M,2820
2017,8301,Messina,Messina,38,11,36,15,33,14,F,2422
2017,8301,Messina,Messina,38,11,36,15,33,14,M,1263
2017,8601,Enna - KORE,Enna ,37,34,4,14,16,33,F,751
2017,8601,Enna - KORE,Enna ,37,34,4,14,16,33,M,400
2017,8701,Catania,Catania,37,30,21,15,5,15,F,3907
2017,8701,Catania,Catania,37,30,21,15,5,15,M,2534
2017,9001,Sassari,Sassari,40,43,45,8,33,38,F,1318
2017,9001,Sassari,Sassari,40,43,45,8,33,38,M,721
2017,9201,Cagliari,Cagliari,39,13,7,9,7,4,F,2433
2017,9201,Cagliari,Cagliari,39,13,7,9,7,4,M,1545
2018,101,Torino,Torino,45,3,58,7,40,56,M,4902
2018,101,Torino,Torino,45,3,58,7,40,56,F,8023
2018,102,Torino Politecnico,Torino ,45,3,58,7,40,56,F,2214
2018,102,Torino Politecnico,Torino ,45,3,58,7,40,56,M,5014
2018,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,F,1262
2018,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,M,759
2018,401,Bra Scienze Gastronomiche,Bra ,44,41,55,7,51,23,F,30
2018,401,Bra Scienze Gastronomiche,Bra ,44,41,55,7,51,23,M,33
2018,701,Aosta,Aosta,45,44,18,7,19,14,F,168
2018,701,Aosta,Aosta,45,44,18,7,19,14,M,57
2018,1001,Genova,Genova,44,24,17,8,56,8,F,3424
2018,1001,Genova,Genova,44,24,17,8,56,8,M,2602
2018,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,M,453
2018,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,F,287
2018,1202,Insubria,Como,45,48,25,9,5,17,F,1032
2018,1202,Insubria,Como,45,48,25,9,5,17,M,722
2018,1301,Novedrate e-Campus - telematica,Novedrate ,45,42,1,9,7,19,F,1177
2018,1301,Novedrate e-Campus - telematica,Novedrate ,45,42,1,9,7,19,M,999
2018,1501,Milano,Milano,45,27,57,9,11,24,F,7124
2018,1501,Milano,Milano,45,27,57,9,11,24,M,4499
2018,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,M,7307
2018,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,F,4396
2018,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,M,2421
2018,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,F,2120
2018,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,F,6394
2018,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,M,3440
2018,1505,Milano IULM,Milano ,45,27,57,9,11,24,F,1048
2018,1505,Milano IULM,Milano ,45,27,57,9,11,24,M,374
2018,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,F,356
2018,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,M,228
2018,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,F,4478
2018,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,M,2582
2018,1510,Rozzano (MI) Humanitas University,Rozzano ,45,22,37,9,8,47,F,19
2018,1510,Rozzano (MI) Humanitas University,Rozzano ,45,22,37,9,8,47,M,3
2018,1601,Bergamo,Bergamo,45,42,1,9,40,8,M,1154
2018,1601,Bergamo,Bergamo,45,42,1,9,40,8,F,2374
2018,1701,Brescia,Brescia,45,32,27,10,13,14,F,1196
2018,1701,Brescia,Brescia,45,32,27,10,13,14,M,1308
2018,1801,Pavia,Pavia,45,11,13,9,9,17,F,2566
2018,1801,Pavia,Pavia,45,11,13,9,9,17,M,1891
2018,2101,Bolzano,Bolzano,46,29,56,11,21,15,F,485
2018,2101,Bolzano,Bolzano,46,29,56,11,21,15,M,215
2018,2201,Trento,Trento,46,4,7,11,7,22,F,1899
2018,2201,Trento,Trento,46,4,7,11,7,22,M,1804
2018,2301,Verona,Verona,45,26,40,10,59,56,F,3281
2018,2301,Verona,Verona,45,26,40,10,59,56,M,1604
2018,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,F,3522
2018,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,M,1621
2018,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,F,650
2018,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,M,602
2018,2801,Padova,Padova,45,24,33,11,52,23,F,6893
2018,2801,Padova,Padova,45,24,33,11,52,23,M,5720
2018,3001,Udine,Udine,46,3,57,13,14,15,F,1568
2018,3001,Udine,Udine,46,3,57,13,14,15,M,1372
2018,3201,Trieste,Trieste,45,38,58,13,46,20,M,1240
2018,3201,Trieste,Trieste,45,38,58,13,46,20,F,1714
2018,3401,Parma,Parma,44,48,6,10,19,44,F,2656
2018,3401,Parma,Parma,44,48,6,10,19,44,M,1889
2018,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,F,2516
2018,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,M,2122
2018,3701,Bologna,Bologna,44,29,44,11,20,48,F,10301
